# wavelength[µm] (rp/rs)^2 error
1.64610215e+00 3.55848712e-04 3.55848712e-09
1.64033435e+00 3.56115085e-04 3.56115085e-09
1.63458675e+00 3.55331040e-04 3.55331040e-09
1.62885930e+00 3.55826702e-04 3.55826702e-09
1.62315192e+00 3.56436412e-04 3.56436412e-09
1.61746453e+00 3.56956148e-04 3.56956148e-09
1.61179707e+00 3.54933590e-04 3.54933590e-09
1.60614947e+00 3.55045113e-04 3.55045113e-09
1.60052166e+00 3.53940256e-04 3.53940256e-09
1.59491357e+00 3.50586895e-04 3.50586895e-09
1.58932513e+00 3.49733240e-04 3.49733240e-09
1.58375627e+00 3.48074967e-04 3.48074967e-09
1.57820692e+00 3.47213967e-04 3.47213967e-09
1.57267702e+00 3.44518150e-04 3.44518150e-09
1.56716649e+00 3.43981305e-04 3.43981305e-09
1.56167528e+00 3.44630240e-04 3.44630240e-09
1.55620330e+00 3.42123924e-04 3.42123924e-09
1.55075049e+00 3.38077593e-04 3.38077593e-09
1.54531680e+00 3.36648565e-04 3.36648565e-09
1.53990214e+00 3.35292617e-04 3.35292617e-09
1.53450645e+00 3.34216325e-04 3.34216325e-09
1.52912967e+00 3.33212633e-04 3.33212633e-09
1.52377173e+00 3.32471019e-04 3.32471019e-09
1.51843257e+00 3.32014251e-04 3.32014251e-09
1.51311211e+00 3.31656024e-04 3.31656024e-09
1.50781029e+00 3.31551824e-04 3.31551824e-09
1.50252705e+00 3.31697971e-04 3.31697971e-09
1.49726232e+00 3.31880343e-04 3.31880343e-09
1.49201605e+00 3.32312839e-04 3.32312839e-09
1.48678815e+00 3.32780820e-04 3.32780820e-09
1.48157857e+00 3.33373524e-04 3.33373524e-09
1.47638724e+00 3.34101821e-04 3.34101821e-09
1.47121411e+00 3.34920646e-04 3.34920646e-09
1.46605910e+00 3.35731772e-04 3.35731772e-09
1.46092215e+00 3.36551424e-04 3.36551424e-09
1.45580321e+00 3.37417413e-04 3.37417413e-09
1.45070220e+00 3.38157265e-04 3.38157265e-09
1.44561906e+00 3.39035839e-04 3.39035839e-09
1.44055373e+00 3.39671434e-04 3.39671434e-09
1.43550615e+00 3.40562548e-04 3.40562548e-09
1.43047626e+00 3.41188645e-04 3.41188645e-09
1.42546400e+00 3.41951071e-04 3.41951071e-09
1.42046929e+00 3.42586006e-04 3.42586006e-09
1.41549209e+00 3.43140128e-04 3.43140128e-09
1.41053232e+00 3.43635568e-04 3.43635568e-09
1.40558994e+00 3.44318836e-04 3.44318836e-09
1.40066487e+00 3.44645178e-04 3.44645178e-09
1.39575706e+00 3.44822346e-04 3.44822346e-09
1.39086645e+00 3.44762471e-04 3.44762471e-09
1.38599297e+00 3.44899036e-04 3.44899036e-09
1.38113657e+00 3.44993853e-04 3.44993853e-09
1.37629718e+00 3.44966907e-04 3.44966907e-09
1.37147476e+00 3.44959067e-04 3.44959067e-09
1.36666922e+00 3.45328081e-04 3.45328081e-09
1.36188053e+00 3.45314007e-04 3.45314007e-09
1.35710862e+00 3.44612950e-04 3.44612950e-09
1.35235343e+00 3.44032071e-04 3.44032071e-09
1.34761489e+00 3.43572613e-04 3.43572613e-09
1.34289297e+00 3.43320557e-04 3.43320557e-09
1.33818758e+00 3.42927055e-04 3.42927055e-09
1.33349869e+00 3.42233625e-04 3.42233625e-09
1.32882622e+00 3.41066009e-04 3.41066009e-09
1.32417013e+00 3.40189107e-04 3.40189107e-09
1.31953035e+00 3.39220094e-04 3.39220094e-09
1.31490683e+00 3.38210601e-04 3.38210601e-09
1.31029951e+00 3.37153724e-04 3.37153724e-09
1.30570833e+00 3.36016851e-04 3.36016851e-09
1.30113324e+00 3.34743606e-04 3.34743606e-09
1.29657418e+00 3.33508572e-04 3.33508572e-09
1.29203109e+00 3.32265294e-04 3.32265294e-09
1.28750392e+00 3.31069266e-04 3.31069266e-09
1.28299262e+00 3.29856457e-04 3.29856457e-09
1.27849712e+00 3.28792972e-04 3.28792972e-09
1.27401738e+00 3.27666838e-04 3.27666838e-09
1.26955333e+00 3.26737186e-04 3.26737186e-09
1.26510492e+00 3.25883011e-04 3.25883011e-09
1.26067210e+00 3.25049731e-04 3.25049731e-09
1.25625481e+00 3.24153826e-04 3.24153826e-09
1.25185300e+00 3.23573483e-04 3.23573483e-09
1.24746662e+00 3.23384058e-04 3.23384058e-09
1.24309560e+00 3.23695306e-04 3.23695306e-09
1.23873990e+00 3.23550198e-04 3.23550198e-09
1.23439946e+00 3.23717102e-04 3.23717102e-09
1.23007423e+00 3.23868098e-04 3.23868098e-09
1.22576416e+00 3.23835611e-04 3.23835611e-09
1.22146918e+00 3.24146387e-04 3.24146387e-09
1.21718926e+00 3.24910366e-04 3.24910366e-09
1.21292433e+00 3.25919368e-04 3.25919368e-09
1.20867435e+00 3.26038259e-04 3.26038259e-09
1.20443925e+00 3.26635470e-04 3.26635470e-09
1.20021900e+00 3.27248362e-04 3.27248362e-09
1.19601354e+00 3.28075292e-04 3.28075292e-09
1.19182281e+00 3.28433275e-04 3.28433275e-09
1.18764676e+00 3.29200640e-04 3.29200640e-09
1.18348535e+00 3.30751617e-04 3.30751617e-09
1.17933852e+00 3.31827133e-04 3.31827133e-09
1.17520621e+00 3.32643364e-04 3.32643364e-09
1.17108839e+00 3.31167889e-04 3.31167889e-09
1.16698500e+00 3.31167497e-04 3.31167497e-09
1.16289598e+00 3.32498882e-04 3.32498882e-09
1.15882129e+00 3.33152411e-04 3.33152411e-09
1.15476088e+00 3.33471010e-04 3.33471010e-09
1.15071470e+00 3.34095081e-04 3.34095081e-09
1.14668269e+00 3.33511289e-04 3.33511289e-09
1.14266481e+00 3.32355342e-04 3.32355342e-09
1.13866101e+00 3.31605780e-04 3.31605780e-09
1.13467124e+00 3.30974513e-04 3.30974513e-09
1.13069545e+00 3.30435859e-04 3.30435859e-09
1.12673359e+00 3.30024815e-04 3.30024815e-09
1.12278561e+00 3.29632124e-04 3.29632124e-09
1.11885147e+00 3.29309932e-04 3.29309932e-09
1.11493111e+00 3.28804493e-04 3.28804493e-09
1.11102448e+00 3.28016428e-04 3.28016428e-09
1.10713155e+00 3.26748885e-04 3.26748885e-09
1.10325225e+00 3.25584344e-04 3.25584344e-09
1.09938655e+00 3.24426696e-04 3.24426696e-09
1.09553439e+00 3.22916807e-04 3.22916807e-09
1.09169573e+00 3.21401408e-04 3.21401408e-09
1.08787053e+00 3.20042714e-04 3.20042714e-09
1.08405872e+00 3.18887246e-04 3.18887246e-09
1.08026027e+00 3.17810628e-04 3.17810628e-09
1.07647513e+00 3.16772264e-04 3.16772264e-09
1.07270325e+00 3.15760633e-04 3.15760633e-09
1.06894459e+00 3.14887698e-04 3.14887698e-09
1.06519910e+00 3.14217881e-04 3.14217881e-09
1.06146673e+00 3.13676075e-04 3.13676075e-09
1.05774745e+00 3.13081088e-04 3.13081088e-09
1.05404119e+00 3.12630095e-04 3.12630095e-09
1.05034792e+00 3.12187292e-04 3.12187292e-09
1.04666759e+00 3.11841607e-04 3.11841607e-09
1.04300015e+00 3.11670523e-04 3.11670523e-09
1.03934557e+00 3.11704634e-04 3.11704634e-09
1.03570379e+00 3.11916417e-04 3.11916417e-09
1.03207477e+00 3.11984477e-04 3.11984477e-09
1.02845847e+00 3.12483889e-04 3.12483889e-09
1.02485484e+00 3.12960170e-04 3.12960170e-09
1.02126384e+00 3.13361320e-04 3.13361320e-09
1.01768541e+00 3.13564932e-04 3.13564932e-09
1.01411953e+00 3.14006883e-04 3.14006883e-09
1.01056614e+00 3.14333013e-04 3.14333013e-09
1.00702521e+00 3.14791668e-04 3.14791668e-09
1.00349667e+00 3.14998382e-04 3.14998382e-09
9.99980508e-01 3.14982158e-04 3.14982158e-09
9.96476661e-01 3.15143409e-04 3.15143409e-09
9.92985092e-01 3.14881480e-04 3.14881480e-09
9.89505757e-01 3.14630759e-04 3.14630759e-09
9.86038613e-01 3.14520683e-04 3.14520683e-09
9.82583617e-01 3.14391841e-04 3.14391841e-09
9.79140728e-01 3.13996684e-04 3.13996684e-09
9.75709902e-01 3.13606576e-04 3.13606576e-09
9.72291098e-01 3.13392778e-04 3.13392778e-09
9.68884273e-01 3.13149459e-04 3.13149459e-09
9.65489385e-01 3.12625273e-04 3.12625273e-09
9.62106392e-01 3.12238916e-04 3.12238916e-09
9.58735253e-01 3.11924233e-04 3.11924233e-09
9.55375926e-01 3.11520672e-04 3.11520672e-09
9.52028370e-01 3.11272928e-04 3.11272928e-09
9.48692544e-01 3.10866155e-04 3.10866155e-09
9.45368406e-01 3.09654012e-04 3.09654012e-09
9.42055916e-01 3.09539334e-04 3.09539334e-09
9.38755032e-01 3.09156974e-04 3.09156974e-09
9.35465714e-01 3.08085487e-04 3.08085487e-09
9.32187922e-01 3.07717261e-04 3.07717261e-09
9.28921615e-01 3.07190078e-04 3.07190078e-09
9.25666753e-01 3.06157637e-04 3.06157637e-09
9.22423295e-01 3.05430722e-04 3.05430722e-09
9.19191202e-01 3.05584897e-04 3.05584897e-09
9.15970435e-01 3.05389296e-04 3.05389296e-09
9.12760952e-01 3.05163105e-04 3.05163105e-09
9.09562716e-01 3.05172185e-04 3.05172185e-09
9.06375685e-01 3.06262391e-04 3.06262391e-09
9.03199822e-01 3.06966305e-04 3.06966305e-09
9.00035087e-01 3.08161384e-04 3.08161384e-09
8.96881440e-01 3.06370453e-04 3.06370453e-09
8.93738844e-01 3.06254235e-04 3.06254235e-09
8.90607259e-01 3.08161871e-04 3.08161871e-09
8.87486647e-01 3.08249980e-04 3.08249980e-09
8.84376970e-01 3.06124073e-04 3.06124073e-09
8.81278188e-01 3.04388171e-04 3.04388171e-09
8.78190264e-01 3.03444718e-04 3.03444718e-09
8.75113160e-01 3.02402173e-04 3.02402173e-09
8.72046838e-01 3.02242107e-04 3.02242107e-09
8.68991260e-01 3.02217118e-04 3.02217118e-09
8.65946389e-01 3.01683594e-04 3.01683594e-09
8.62912187e-01 3.00978433e-04 3.00978433e-09
8.59888616e-01 3.00571828e-04 3.00571828e-09
8.56875639e-01 3.00372004e-04 3.00372004e-09
8.53873220e-01 3.00442703e-04 3.00442703e-09
8.50881321e-01 3.00302622e-04 3.00302622e-09
8.47899905e-01 3.00182548e-04 3.00182548e-09
8.44928936e-01 3.00024795e-04 3.00024795e-09
8.41968377e-01 2.99891606e-04 2.99891606e-09
8.39018191e-01 2.99634086e-04 2.99634086e-09
8.36078343e-01 2.99378624e-04 2.99378624e-09
8.33148796e-01 2.96235384e-04 2.96235384e-09
8.30229513e-01 2.94059193e-04 2.94059193e-09
8.27320460e-01 2.94158926e-04 2.94158926e-09
8.24421599e-01 2.94267737e-04 2.94267737e-09
8.21532896e-01 2.94357903e-04 2.94357903e-09
8.18654315e-01 2.94475446e-04 2.94475446e-09
8.15785820e-01 2.94559782e-04 2.94559782e-09
8.12927376e-01 2.94695413e-04 2.94695413e-09
8.10078947e-01 2.94786546e-04 2.94786546e-09
8.07240500e-01 2.94855825e-04 2.94855825e-09
8.04411998e-01 2.94954121e-04 2.94954121e-09
8.01593407e-01 2.95061998e-04 2.95061998e-09
7.98784691e-01 2.95168304e-04 2.95168304e-09
7.95985818e-01 2.95273123e-04 2.95273123e-09
7.93196751e-01 2.95385663e-04 2.95385663e-09
7.90417457e-01 2.95500778e-04 2.95500778e-09
7.87647902e-01 2.95604411e-04 2.95604411e-09
7.84888051e-01 2.95714581e-04 2.95714581e-09
7.82137870e-01 2.95828199e-04 2.95828199e-09
7.79397325e-01 2.95938420e-04 2.95938420e-09
7.76666383e-01 2.96049189e-04 2.96049189e-09
7.73945011e-01 2.96166401e-04 2.96166401e-09
7.71233173e-01 2.96274906e-04 2.96274906e-09
7.68530838e-01 2.96390158e-04 2.96390158e-09
7.65837971e-01 2.96508529e-04 2.96508529e-09
7.63154540e-01 2.96624744e-04 2.96624744e-09
7.60480511e-01 2.96742510e-04 2.96742510e-09
7.57815853e-01 2.96862631e-04 2.96862631e-09
7.55160530e-01 2.96977766e-04 2.96977766e-09
7.52514512e-01 2.97099230e-04 2.97099230e-09
7.49877765e-01 2.97213169e-04 2.97213169e-09
7.47250257e-01 2.97328951e-04 2.97328951e-09
7.44631956e-01 2.97442550e-04 2.97442550e-09
7.42022829e-01 2.97556122e-04 2.97556122e-09
7.39422844e-01 2.97676604e-04 2.97676604e-09
7.36831970e-01 2.97799350e-04 2.97799350e-09
7.34250173e-01 2.97914813e-04 2.97914813e-09
7.31677423e-01 2.98042114e-04 2.98042114e-09
7.29113688e-01 2.98156879e-04 2.98156879e-09
7.26558935e-01 2.98279458e-04 2.98279458e-09
7.24013135e-01 2.98401378e-04 2.98401378e-09
7.21476254e-01 2.98526641e-04 2.98526641e-09
7.18948263e-01 2.98643798e-04 2.98643798e-09
7.16429129e-01 2.98786286e-04 2.98786286e-09
7.13918823e-01 2.98875903e-04 2.98875903e-09
7.11417312e-01 2.98998590e-04 2.98998590e-09
7.08924566e-01 2.99123026e-04 2.99123026e-09
7.06440555e-01 2.99245779e-04 2.99245779e-09
7.03965247e-01 2.99369632e-04 2.99369632e-09
7.01498613e-01 2.99492167e-04 2.99492167e-09
6.99040622e-01 2.99617695e-04 2.99617695e-09
6.96591243e-01 2.99744267e-04 2.99744267e-09
6.94150446e-01 2.99872286e-04 2.99872286e-09
6.91718202e-01 2.99998458e-04 2.99998458e-09
6.89294480e-01 3.00119928e-04 3.00119928e-09
6.86879251e-01 3.00248010e-04 3.00248010e-09
6.84472485e-01 3.00374650e-04 3.00374650e-09
6.82074152e-01 3.00501933e-04 3.00501933e-09
6.79684222e-01 3.00630835e-04 3.00630835e-09
6.77302666e-01 3.00758635e-04 3.00758635e-09
6.74929455e-01 3.00887012e-04 3.00887012e-09
6.72564560e-01 3.01016440e-04 3.01016440e-09
6.70207951e-01 3.01145348e-04 3.01145348e-09
6.67859599e-01 3.01274355e-04 3.01274355e-09
6.65519476e-01 3.01405057e-04 3.01405057e-09
6.63187553e-01 3.01534741e-04 3.01534741e-09
6.60863800e-01 3.01665021e-04 3.01665021e-09
6.58548189e-01 3.01797018e-04 3.01797018e-09
6.56240692e-01 3.01927065e-04 3.01927065e-09
6.53941281e-01 3.02057723e-04 3.02057723e-09
6.51649926e-01 3.02190687e-04 3.02190687e-09
6.49366600e-01 3.02321881e-04 3.02321881e-09
6.47091275e-01 3.02453809e-04 3.02453809e-09
6.44823922e-01 3.02585812e-04 3.02585812e-09
6.42564514e-01 3.02717495e-04 3.02717495e-09
6.40313023e-01 3.02849737e-04 3.02849737e-09
6.38069421e-01 3.02983821e-04 3.02983821e-09
6.35833680e-01 3.03116565e-04 3.03116565e-09
6.33605773e-01 3.03249872e-04 3.03249872e-09
6.31385672e-01 3.03383119e-04 3.03383119e-09
6.29173350e-01 3.03516927e-04 3.03516927e-09
6.26968780e-01 3.03652134e-04 3.03652134e-09
6.24771935e-01 3.03786325e-04 3.03786325e-09
6.22582787e-01 3.03920522e-04 3.03920522e-09
6.20401310e-01 3.04056451e-04 3.04056451e-09
6.18227477e-01 3.04191086e-04 3.04191086e-09
6.16061261e-01 3.04326138e-04 3.04326138e-09
6.13902634e-01 3.04462409e-04 3.04462409e-09
6.11751572e-01 3.04597714e-04 3.04597714e-09
6.09608046e-01 3.04733541e-04 3.04733541e-09
6.07472032e-01 3.04870662e-04 3.04870662e-09
6.05343501e-01 3.05006525e-04 3.05006525e-09
6.03222429e-01 3.05142673e-04 3.05142673e-09
6.01108789e-01 3.05280715e-04 3.05280715e-09
5.99002555e-01 3.05417534e-04 3.05417534e-09
5.96903701e-01 3.05554315e-04 3.05554315e-09
5.94812201e-01 3.05692750e-04 3.05692750e-09
5.92728030e-01 3.05829621e-04 3.05829621e-09
5.90651162e-01 3.05967609e-04 3.05967609e-09
5.88581570e-01 3.06106220e-04 3.06106220e-09
5.86519230e-01 3.06243319e-04 3.06243319e-09
5.84464117e-01 3.06380972e-04 3.06380972e-09
5.82416204e-01 3.06519151e-04 3.06519151e-09
5.80375468e-01 3.06657514e-04 3.06657514e-09
5.78341881e-01 3.06797162e-04 3.06797162e-09
5.76315421e-01 3.06935835e-04 3.06935835e-09
5.74296061e-01 3.07074699e-04 3.07074699e-09
5.72283776e-01 3.07215043e-04 3.07215043e-09
5.70278542e-01 3.07354171e-04 3.07354171e-09
5.68280335e-01 3.07493602e-04 3.07493602e-09
5.66289129e-01 3.07634322e-04 3.07634322e-09
5.64304900e-01 3.07773977e-04 3.07773977e-09
5.62327624e-01 3.07913810e-04 3.07913810e-09
5.60357276e-01 3.08055154e-04 3.08055154e-09
5.58393831e-01 3.08195311e-04 3.08195311e-09
5.56437267e-01 3.08335618e-04 3.08335618e-09
5.54487558e-01 3.08477433e-04 3.08477433e-09
5.52544681e-01 3.08618060e-04 3.08618060e-09
5.50608611e-01 3.08758790e-04 3.08758790e-09
5.48679326e-01 3.08901053e-04 3.08901053e-09
5.46756800e-01 3.09042146e-04 3.09042146e-09
5.44841011e-01 3.09183346e-04 3.09183346e-09
5.42931934e-01 3.09326037e-04 3.09326037e-09
5.41029547e-01 3.09467532e-04 3.09467532e-09
5.39133825e-01 3.09609128e-04 3.09609128e-09
5.37244746e-01 3.09750935e-04 3.09750935e-09
5.35362287e-01 3.09892848e-04 3.09892848e-09
5.33486423e-01 3.10036248e-04 3.10036248e-09
5.31617132e-01 3.10178480e-04 3.10178480e-09
5.29754391e-01 3.10320799e-04 3.10320799e-09
5.27898176e-01 3.10464643e-04 3.10464643e-09
5.26048466e-01 3.10607232e-04 3.10607232e-09
5.24205237e-01 3.10749961e-04 3.10749961e-09
5.22368466e-01 3.10894199e-04 3.10894199e-09
5.20538132e-01 3.11037207e-04 3.11037207e-09
5.18714210e-01 3.11180338e-04 3.11180338e-09
5.16896680e-01 3.11324987e-04 3.11324987e-09
5.15085518e-01 3.11468381e-04 3.11468381e-09
5.13280702e-01 3.11611906e-04 3.11611906e-09
5.11482210e-01 3.11756920e-04 3.11756920e-09
5.09690020e-01 3.11900683e-04 3.11900683e-09
5.07904110e-01 3.12044579e-04 3.12044579e-09
5.06124457e-01 3.12189978e-04 3.12189978e-09
5.04351040e-01 3.12334148e-04 3.12334148e-09
5.02583837e-01 3.12478384e-04 3.12478384e-09
5.00822826e-01 3.12624093e-04 3.12624093e-09
4.99067985e-01 3.12768596e-04 3.12768596e-09
4.97319294e-01 3.12913201e-04 3.12913201e-09
4.95576729e-01 3.13059313e-04 3.13059313e-09
4.93840270e-01 3.13204194e-04 3.13204194e-09
4.92109896e-01 3.13349132e-04 3.13349132e-09
4.90385585e-01 3.13494216e-04 3.13494216e-09
4.88667316e-01 3.13639415e-04 3.13639415e-09
4.86955067e-01 3.13786114e-04 3.13786114e-09
4.85248818e-01 3.13931544e-04 3.13931544e-09
4.83548547e-01 3.14077084e-04 3.14077084e-09
4.81854234e-01 3.14224125e-04 3.14224125e-09
4.80165858e-01 3.14369890e-04 3.14369890e-09
4.78483398e-01 3.14515767e-04 3.14515767e-09
4.76806833e-01 3.14663143e-04 3.14663143e-09
4.75136142e-01 3.14809235e-04 3.14809235e-09
4.73471306e-01 3.14955443e-04 3.14955443e-09
4.71812302e-01 3.15103136e-04 3.15103136e-09
4.70159112e-01 3.15249562e-04 3.15249562e-09
4.68511715e-01 3.15396077e-04 3.15396077e-09
4.66870090e-01 3.15544118e-04 3.15544118e-09
4.65234217e-01 3.15690849e-04 3.15690849e-09
4.63604075e-01 3.15837668e-04 3.15837668e-09
4.61979646e-01 3.15986008e-04 3.15986008e-09
4.60360909e-01 3.16133056e-04 3.16133056e-09
4.58747843e-01 3.16280212e-04 3.16280212e-09
4.57140430e-01 3.16428863e-04 3.16428863e-09
4.55538649e-01 3.16576212e-04 3.16576212e-09
4.53942480e-01 3.16723665e-04 3.16723665e-09
4.52351904e-01 3.16871219e-04 3.16871219e-09
4.50766902e-01 3.17018872e-04 3.17018872e-09
4.49187453e-01 3.17168035e-04 3.17168035e-09
4.47613538e-01 3.17315887e-04 3.17315887e-09
4.46045139e-01 3.17463837e-04 3.17463837e-09
4.44482234e-01 3.17613296e-04 3.17613296e-09
4.42924807e-01 3.17761444e-04 3.17761444e-09
4.41372836e-01 3.17909680e-04 3.17909680e-09
4.39826303e-01 3.18059431e-04 3.18059431e-09
4.38285189e-01 3.18207864e-04 3.18207864e-09
4.36749475e-01 3.18356393e-04 3.18356393e-09
4.35219142e-01 3.18506432e-04 3.18506432e-09
4.33694171e-01 3.18655151e-04 3.18655151e-09
4.32174544e-01 3.18803964e-04 3.18803964e-09
4.30660241e-01 3.18954288e-04 3.18954288e-09
4.29151244e-01 3.19103286e-04 3.19103286e-09
4.27647535e-01 3.19252377e-04 3.19252377e-09
4.26149094e-01 3.19402981e-04 3.19402981e-09
4.24655904e-01 3.19552255e-04 3.19552255e-09
4.23167946e-01 3.19701620e-04 3.19701620e-09
4.21685201e-01 3.19852497e-04 3.19852497e-09
4.20207652e-01 3.20002042e-04 3.20002042e-09
4.18735280e-01 3.20151676e-04 3.20151676e-09
4.17268068e-01 3.20301398e-04 3.20301398e-09
4.15805996e-01 3.20451208e-04 3.20451208e-09
4.14349047e-01 3.20602534e-04 3.20602534e-09
4.12897203e-01 3.20752521e-04 3.20752521e-09
4.11450447e-01 3.20902594e-04 3.20902594e-09
4.10008759e-01 3.21054184e-04 3.21054184e-09
4.08572123e-01 3.21204430e-04 3.21204430e-09
4.07140522e-01 3.21354762e-04 3.21354762e-09
4.05713936e-01 3.21506612e-04 3.21506612e-09
4.04292349e-01 3.21657114e-04 3.21657114e-09
4.02875743e-01 3.21807700e-04 3.21807700e-09
4.01464100e-01 3.21959805e-04 3.21959805e-09
4.00057404e-01 3.22110559e-04 3.22110559e-09
3.98655637e-01 3.22261395e-04 3.22261395e-09
3.97258782e-01 3.22413751e-04 3.22413751e-09
3.95866821e-01 3.22564752e-04 3.22564752e-09
3.94479737e-01 3.22715835e-04 3.22715835e-09
3.93097514e-01 3.22868439e-04 3.22868439e-09
3.91720134e-01 3.23019684e-04 3.23019684e-09
3.90347580e-01 3.23171010e-04 3.23171010e-09
3.88979835e-01 3.23323857e-04 3.23323857e-09
3.87616883e-01 3.23475343e-04 3.23475343e-09
3.86258706e-01 3.23626907e-04 3.23626907e-09
3.84905289e-01 3.23779995e-04 3.23779995e-09
3.83556613e-01 3.23931717e-04 3.23931717e-09
3.82212663e-01 3.24083516e-04 3.24083516e-09
3.80873423e-01 3.24235393e-04 3.24235393e-09
3.79538875e-01 3.24387347e-04 3.24387347e-09
3.78209003e-01 3.24540826e-04 3.24540826e-09
3.76883791e-01 3.24692933e-04 3.24692933e-09
3.75563222e-01 3.24845116e-04 3.24845116e-09
3.74247280e-01 3.24998825e-04 3.24998825e-09
3.72935950e-01 3.25151159e-04 3.25151159e-09
3.71629214e-01 3.25303568e-04 3.25303568e-09
3.70327057e-01 3.25457504e-04 3.25457504e-09
3.69029462e-01 3.25610062e-04 3.25610062e-09
3.67736415e-01 3.25762693e-04 3.25762693e-09
3.66447897e-01 3.25916853e-04 3.25916853e-09
3.65163895e-01 3.26069631e-04 3.26069631e-09
3.63884392e-01 3.26222482e-04 3.26222482e-09
3.62609372e-01 3.26376861e-04 3.26376861e-09
3.61338820e-01 3.26529857e-04 3.26529857e-09
3.60072719e-01 3.26682923e-04 3.26682923e-09
3.58811055e-01 3.26837520e-04 3.26837520e-09
3.57553812e-01 3.26990730e-04 3.26990730e-09
3.56300974e-01 3.27144010e-04 3.27144010e-09
3.55052525e-01 3.27298821e-04 3.27298821e-09
3.53808451e-01 3.27452242e-04 3.27452242e-09
3.52568737e-01 3.27605733e-04 3.27605733e-09
3.51333366e-01 3.27759293e-04 3.27759293e-09
3.50102324e-01 3.27912922e-04 3.27912922e-09
3.48875595e-01 3.28068084e-04 3.28068084e-09
3.47653165e-01 3.28221852e-04 3.28221852e-09
3.46435017e-01 3.28375687e-04 3.28375687e-09
3.45221139e-01 3.28531057e-04 3.28531057e-09
3.44011513e-01 3.28685029e-04 3.28685029e-09
3.42806126e-01 3.28839068e-04 3.28839068e-09
3.41604963e-01 3.28994643e-04 3.28994643e-09
3.40408008e-01 3.29148818e-04 3.29148818e-09
3.39215247e-01 3.29303060e-04 3.29303060e-09
3.38026666e-01 3.29458838e-04 3.29458838e-09
3.36842249e-01 3.29613214e-04 3.29613214e-09
3.35661983e-01 3.29767656e-04 3.29767656e-09
3.34485852e-01 3.29923636e-04 3.29923636e-09
3.33313842e-01 3.30078211e-04 3.30078211e-09
3.32145938e-01 3.30232852e-04 3.30232852e-09
3.30982127e-01 3.30389032e-04 3.30389032e-09
3.29822394e-01 3.30543805e-04 3.30543805e-09
3.28666724e-01 3.30698643e-04 3.30698643e-09
3.27515104e-01 3.30855022e-04 3.30855022e-09
3.26367519e-01 3.31009992e-04 3.31009992e-09
3.25223955e-01 3.31165027e-04 3.31165027e-09
3.24084398e-01 3.31320127e-04 3.31320127e-09
3.22948834e-01 3.31475292e-04 3.31475292e-09
3.21817249e-01 3.31632001e-04 3.31632001e-09
3.20689629e-01 3.31787296e-04 3.31787296e-09
3.19565959e-01 3.31942657e-04 3.31942657e-09
3.18446227e-01 3.32099563e-04 3.32099563e-09
3.17330419e-01 3.32255055e-04 3.32255055e-09
3.16218520e-01 3.32410611e-04 3.32410611e-09
3.15110517e-01 3.32567714e-04 3.32567714e-09
3.14006397e-01 3.32723401e-04 3.32723401e-09
3.12906145e-01 3.32879153e-04 3.32879153e-09
3.11809749e-01 3.33036455e-04 3.33036455e-09
3.10717194e-01 3.33192338e-04 3.33192338e-09
3.09628467e-01 3.33348286e-04 3.33348286e-09
3.08543556e-01 3.33505786e-04 3.33505786e-09
3.07462445e-01 3.33661866e-04 3.33661866e-09
3.06385123e-01 3.33818011e-04 3.33818011e-09
3.05311576e-01 3.33975711e-04 3.33975711e-09
3.04241790e-01 3.34131989e-04 3.34131989e-09
3.03175752e-01 3.34288333e-04 3.34288333e-09
3.02113450e-01 3.34446234e-04 3.34446234e-09
3.01054871e-01 3.34602712e-04 3.34602712e-09
3.00000000e-01 3.34720486e-04 3.34720486e-09
