# wavelength[µm] (rp/rs)^2 error
1.64033435e+00 3.62023960e-04 3.62023960e-09
1.63458675e+00 3.62114535e-04 3.62114535e-09
1.62885930e+00 3.62925904e-04 3.62925904e-09
1.62315192e+00 3.63152221e-04 3.63152221e-09
1.61746453e+00 3.64925503e-04 3.64925503e-09
1.61179707e+00 3.66235819e-04 3.66235819e-09
1.60614947e+00 3.65214190e-04 3.65214190e-09
1.60052166e+00 3.66301277e-04 3.66301277e-09
1.59491357e+00 3.66391423e-04 3.66391423e-09
1.58932513e+00 3.67597128e-04 3.67597128e-09
1.58375627e+00 3.68954585e-04 3.68954585e-09
1.57820692e+00 3.68968317e-04 3.68968317e-09
1.57267702e+00 3.68756161e-04 3.68756161e-09
1.56716649e+00 3.70366574e-04 3.70366574e-09
1.56167528e+00 3.71266503e-04 3.71266503e-09
1.55620330e+00 3.72898109e-04 3.72898109e-09
1.55075049e+00 3.72613626e-04 3.72613626e-09
1.54531680e+00 3.73064740e-04 3.73064740e-09
1.53990214e+00 3.71879429e-04 3.71879429e-09
1.53450645e+00 3.74580964e-04 3.74580964e-09
1.52912967e+00 3.73170856e-04 3.73170856e-09
1.52377173e+00 3.73738343e-04 3.73738343e-09
1.51843257e+00 3.74641095e-04 3.74641095e-09
1.51311211e+00 3.73777380e-04 3.73777380e-09
1.50781029e+00 3.74323454e-04 3.74323454e-09
1.50252705e+00 3.76631042e-04 3.76631042e-09
1.49726232e+00 3.76112155e-04 3.76112155e-09
1.49201605e+00 3.76364814e-04 3.76364814e-09
1.48678815e+00 3.75653926e-04 3.75653926e-09
1.48157857e+00 3.77005571e-04 3.77005571e-09
1.47638724e+00 3.77586490e-04 3.77586490e-09
1.47121411e+00 3.77232773e-04 3.77232773e-09
1.46605910e+00 3.75841478e-04 3.75841478e-09
1.46092215e+00 3.75537397e-04 3.75537397e-09
1.45580321e+00 3.78105112e-04 3.78105112e-09
1.45070220e+00 3.77739754e-04 3.77739754e-09
1.44561906e+00 3.77528197e-04 3.77528197e-09
1.44055373e+00 3.75790216e-04 3.75790216e-09
1.43550615e+00 3.77785036e-04 3.77785036e-09
1.43047626e+00 3.77976971e-04 3.77976971e-09
1.42546400e+00 3.78540848e-04 3.78540848e-09
1.42046929e+00 3.78809104e-04 3.78809104e-09
1.41549209e+00 3.76656113e-04 3.76656113e-09
1.41053232e+00 3.76664878e-04 3.76664878e-09
1.40558994e+00 3.76998513e-04 3.76998513e-09
1.40066487e+00 3.77038416e-04 3.77038416e-09
1.39575706e+00 3.75850940e-04 3.75850940e-09
1.39086645e+00 3.74320958e-04 3.74320958e-09
1.38599297e+00 3.73603494e-04 3.73603494e-09
1.38113657e+00 3.74334638e-04 3.74334638e-09
1.37629718e+00 3.73090070e-04 3.73090070e-09
1.37147476e+00 3.75925002e-04 3.75925002e-09
1.36666922e+00 3.76816549e-04 3.76816549e-09
1.36188053e+00 3.75269393e-04 3.75269393e-09
1.35710862e+00 3.72563963e-04 3.72563963e-09
1.35235343e+00 3.74654089e-04 3.74654089e-09
1.34761489e+00 3.68883298e-04 3.68883298e-09
1.34289297e+00 3.73780084e-04 3.73780084e-09
1.33818758e+00 3.70443399e-04 3.70443399e-09
1.33349869e+00 3.68311890e-04 3.68311890e-09
1.32882622e+00 3.56116485e-04 3.56116485e-09
1.32417013e+00 3.53946102e-04 3.53946102e-09
1.31953035e+00 3.52330396e-04 3.52330396e-09
1.31490683e+00 3.51515456e-04 3.51515456e-09
1.31029951e+00 3.52067763e-04 3.52067763e-09
1.30570833e+00 3.50210055e-04 3.50210055e-09
1.30113324e+00 3.48562807e-04 3.48562807e-09
1.29657418e+00 3.48578071e-04 3.48578071e-09
1.29203109e+00 3.48844822e-04 3.48844822e-09
1.28750392e+00 3.48804475e-04 3.48804475e-09
1.28299262e+00 3.48072884e-04 3.48072884e-09
1.27849712e+00 3.49301620e-04 3.49301620e-09
1.27401738e+00 3.49578015e-04 3.49578015e-09
1.26955333e+00 3.51161081e-04 3.51161081e-09
1.26510492e+00 3.51236841e-04 3.51236841e-09
1.26067210e+00 3.50145541e-04 3.50145541e-09
1.25625481e+00 3.50054811e-04 3.50054811e-09
1.25185300e+00 3.49614219e-04 3.49614219e-09
1.24746662e+00 3.50978438e-04 3.50978438e-09
1.24309560e+00 3.51062908e-04 3.51062908e-09
1.23873990e+00 3.52151395e-04 3.52151395e-09
1.23439946e+00 3.53354860e-04 3.53354860e-09
1.23007423e+00 3.53168581e-04 3.53168581e-09
1.22576416e+00 3.52678860e-04 3.52678860e-09
1.22146918e+00 3.52977512e-04 3.52977512e-09
1.21718926e+00 3.53859146e-04 3.53859146e-09
1.21292433e+00 3.54909271e-04 3.54909271e-09
1.20867435e+00 3.54395699e-04 3.54395699e-09
1.20443925e+00 3.54942442e-04 3.54942442e-09
1.20021900e+00 3.55388903e-04 3.55388903e-09
1.19601354e+00 3.56471190e-04 3.56471190e-09
1.19182281e+00 3.57103637e-04 3.57103637e-09
1.18764676e+00 3.56040037e-04 3.56040037e-09
1.18348535e+00 3.56468750e-04 3.56468750e-09
1.17933852e+00 3.57675850e-04 3.57675850e-09
1.17520621e+00 3.59549456e-04 3.59549456e-09
1.17108839e+00 3.57403319e-04 3.57403319e-09
1.16698500e+00 3.57765824e-04 3.57765824e-09
1.16289598e+00 3.56919201e-04 3.56919201e-09
1.15882129e+00 3.57655782e-04 3.57655782e-09
1.15476088e+00 3.57712842e-04 3.57712842e-09
1.15071470e+00 3.55532892e-04 3.55532892e-09
1.14668269e+00 3.55677560e-04 3.55677560e-09
1.14266481e+00 3.58600112e-04 3.58600112e-09
1.13866101e+00 3.54875935e-04 3.54875935e-09
1.13467124e+00 3.59521822e-04 3.59521822e-09
1.13069545e+00 3.54862732e-04 3.54862732e-09
1.12673359e+00 3.51303508e-04 3.51303508e-09
1.12278561e+00 3.52532067e-04 3.52532067e-09
1.11885147e+00 3.52216791e-04 3.52216791e-09
1.11493111e+00 3.52120924e-04 3.52120924e-09
1.11102448e+00 3.54555165e-04 3.54555165e-09
1.10713155e+00 3.50154788e-04 3.50154788e-09
1.10325225e+00 3.48966522e-04 3.48966522e-09
1.09938655e+00 3.49355477e-04 3.49355477e-09
1.09553439e+00 3.47600502e-04 3.47600502e-09
1.09169573e+00 3.46687854e-04 3.46687854e-09
1.08787053e+00 3.40957458e-04 3.40957458e-09
1.08405872e+00 3.37779444e-04 3.37779444e-09
1.08026027e+00 3.36647728e-04 3.36647728e-09
1.07647513e+00 3.37988893e-04 3.37988893e-09
1.07270325e+00 3.37111645e-04 3.37111645e-09
1.06894459e+00 3.36652946e-04 3.36652946e-09
1.06519910e+00 3.37091596e-04 3.37091596e-09
1.06146673e+00 3.37710384e-04 3.37710384e-09
1.05774745e+00 3.39278768e-04 3.39278768e-09
1.05404119e+00 3.39048975e-04 3.39048975e-09
1.05034792e+00 3.38585315e-04 3.38585315e-09
1.04666759e+00 3.39684818e-04 3.39684818e-09
1.04300015e+00 3.40250464e-04 3.40250464e-09
1.03934557e+00 3.41620803e-04 3.41620803e-09
1.03570379e+00 3.40341063e-04 3.40341063e-09
1.03207477e+00 3.42325652e-04 3.42325652e-09
1.02845847e+00 3.42842976e-04 3.42842976e-09
1.02485484e+00 3.44528525e-04 3.44528525e-09
1.02126384e+00 3.45344726e-04 3.45344726e-09
1.01768541e+00 3.43462008e-04 3.43462008e-09
1.01411953e+00 3.43308078e-04 3.43308078e-09
1.01056614e+00 3.43117984e-04 3.43117984e-09
1.00702521e+00 3.43957323e-04 3.43957323e-09
1.00349667e+00 3.44610141e-04 3.44610141e-09
9.99980508e-01 3.45709045e-04 3.45709045e-09
9.96476661e-01 3.45406102e-04 3.45406102e-09
9.92985092e-01 3.46066344e-04 3.46066344e-09
9.89505757e-01 3.46413615e-04 3.46413615e-09
9.86038613e-01 3.47558461e-04 3.47558461e-09
9.82583617e-01 3.49204641e-04 3.49204641e-09
9.79140728e-01 3.48052266e-04 3.48052266e-09
9.75709902e-01 3.46968389e-04 3.46968389e-09
9.72291098e-01 3.47988673e-04 3.47988673e-09
9.68884273e-01 3.45499079e-04 3.45499079e-09
9.65489385e-01 3.46353902e-04 3.46353902e-09
9.62106392e-01 3.44172823e-04 3.44172823e-09
9.58735253e-01 3.44828205e-04 3.44828205e-09
9.55375926e-01 3.44326085e-04 3.44326085e-09
9.52028370e-01 3.44275310e-04 3.44275310e-09
9.48692544e-01 3.44509840e-04 3.44509840e-09
9.45368406e-01 3.43974545e-04 3.43974545e-09
9.42055916e-01 3.46338552e-04 3.46338552e-09
9.38755032e-01 3.45021267e-04 3.45021267e-09
9.35465714e-01 3.45927352e-04 3.45927352e-09
9.32187922e-01 3.46781770e-04 3.46781770e-09
9.28921615e-01 3.48340238e-04 3.48340238e-09
9.25666753e-01 3.36895531e-04 3.36895531e-09
9.22423295e-01 3.31309650e-04 3.31309650e-09
9.19191202e-01 3.34544319e-04 3.34544319e-09
9.15970435e-01 3.32173269e-04 3.32173269e-09
9.12760952e-01 3.30427658e-04 3.30427658e-09
9.09562716e-01 3.27679706e-04 3.27679706e-09
9.06375685e-01 3.28618363e-04 3.28618363e-09
9.03199822e-01 3.28402054e-04 3.28402054e-09
9.00035087e-01 3.30449512e-04 3.30449512e-09
8.96881440e-01 3.29941115e-04 3.29941115e-09
8.93738844e-01 3.31258196e-04 3.31258196e-09
8.90607259e-01 3.28912835e-04 3.28912835e-09
8.87486647e-01 3.26745151e-04 3.26745151e-09
8.84376970e-01 3.25189105e-04 3.25189105e-09
8.81278188e-01 3.25256467e-04 3.25256467e-09
8.78190264e-01 3.25395207e-04 3.25395207e-09
8.75113160e-01 3.25272934e-04 3.25272934e-09
8.72046838e-01 3.25721732e-04 3.25721732e-09
8.68991260e-01 3.26258061e-04 3.26258061e-09
8.65946389e-01 3.26390089e-04 3.26390089e-09
8.62912187e-01 3.25874774e-04 3.25874774e-09
8.59888616e-01 3.26915382e-04 3.26915382e-09
8.56875639e-01 3.27012385e-04 3.27012385e-09
8.53873220e-01 3.26941964e-04 3.26941964e-09
8.50881321e-01 3.27134735e-04 3.27134735e-09
8.47899905e-01 3.28223230e-04 3.28223230e-09
8.44928936e-01 3.27781732e-04 3.27781732e-09
8.41968377e-01 3.27859686e-04 3.27859686e-09
8.39018191e-01 3.26081291e-04 3.26081291e-09
8.36078343e-01 3.27261905e-04 3.27261905e-09
8.33148796e-01 3.26041379e-04 3.26041379e-09
8.30229513e-01 3.26149682e-04 3.26149682e-09
8.27320460e-01 3.25469175e-04 3.25469175e-09
8.24421599e-01 3.26359923e-04 3.26359923e-09
8.21532896e-01 3.25038598e-04 3.25038598e-09
8.18654315e-01 3.25736427e-04 3.25736427e-09
8.15785820e-01 3.24076510e-04 3.24076510e-09
8.12927376e-01 3.27295490e-04 3.27295490e-09
8.10078947e-01 3.26022037e-04 3.26022037e-09
8.07240500e-01 3.20817153e-04 3.20817153e-09
8.04411998e-01 3.18869712e-04 3.18869712e-09
8.01593407e-01 3.18421506e-04 3.18421506e-09
7.98784691e-01 3.18469204e-04 3.18469204e-09
7.95985818e-01 3.17382036e-04 3.17382036e-09
7.93196751e-01 3.18188918e-04 3.18188918e-09
7.90417457e-01 3.19561070e-04 3.19561070e-09
7.87647902e-01 3.17721899e-04 3.17721899e-09
7.84888051e-01 3.17707032e-04 3.17707032e-09
7.82137870e-01 3.18173968e-04 3.18173968e-09
7.79397325e-01 3.17263039e-04 3.17263039e-09
7.76666383e-01 3.17396332e-04 3.17396332e-09
7.73945011e-01 3.18355118e-04 3.18355118e-09
7.71233173e-01 3.17058747e-04 3.17058747e-09
7.68530838e-01 3.17659546e-04 3.17659546e-09
7.65837971e-01 3.18891339e-04 3.18891339e-09
7.63154540e-01 3.19499634e-04 3.19499634e-09
7.60480511e-01 3.20082108e-04 3.20082108e-09
7.57815853e-01 3.21203161e-04 3.21203161e-09
7.55160530e-01 3.21019097e-04 3.21019097e-09
7.52514512e-01 3.21822347e-04 3.21822347e-09
7.49877765e-01 3.20886787e-04 3.20886787e-09
7.47250257e-01 3.20485509e-04 3.20485509e-09
7.44631956e-01 3.19108730e-04 3.19108730e-09
7.42022829e-01 3.17812672e-04 3.17812672e-09
7.39422844e-01 3.18514444e-04 3.18514444e-09
7.36831970e-01 3.18859861e-04 3.18859861e-09
7.34250173e-01 3.18347312e-04 3.18347312e-09
7.31677423e-01 3.19617370e-04 3.19617370e-09
7.29113688e-01 3.18842414e-04 3.18842414e-09
7.26558935e-01 3.19565234e-04 3.19565234e-09
7.24013135e-01 3.20228083e-04 3.20228083e-09
7.21476254e-01 3.21216230e-04 3.21216230e-09
7.18948263e-01 3.18537683e-04 3.18537683e-09
7.16429129e-01 3.21565586e-04 3.21565586e-09
7.13918823e-01 3.13069892e-04 3.13069892e-09
7.11417312e-01 3.12882309e-04 3.12882309e-09
7.08924566e-01 3.13207955e-04 3.13207955e-09
7.06440555e-01 3.11947409e-04 3.11947409e-09
7.03965247e-01 3.11830628e-04 3.11830628e-09
7.01498613e-01 3.10118764e-04 3.10118764e-09
6.99040622e-01 3.09719562e-04 3.09719562e-09
6.96591243e-01 3.10857751e-04 3.10857751e-09
6.94150446e-01 3.12738578e-04 3.12738578e-09
6.91718202e-01 3.12300473e-04 3.12300473e-09
6.89294480e-01 3.08673414e-04 3.08673414e-09
6.86879251e-01 3.09000627e-04 3.09000627e-09
6.84472485e-01 3.08659066e-04 3.08659066e-09
6.82074152e-01 3.08662577e-04 3.08662577e-09
6.79684222e-01 3.08827201e-04 3.08827201e-09
6.77302666e-01 3.08666612e-04 3.08666612e-09
6.74929455e-01 3.08848977e-04 3.08848977e-09
6.72564560e-01 3.08393023e-04 3.08393023e-09
6.70207951e-01 3.08561437e-04 3.08561437e-09
6.67859599e-01 3.08397832e-04 3.08397832e-09
6.65519476e-01 3.08419973e-04 3.08419973e-09
6.63187553e-01 3.08548125e-04 3.08548125e-09
6.60863800e-01 3.08791319e-04 3.08791319e-09
6.58548189e-01 3.09442783e-04 3.09442783e-09
6.56240692e-01 3.08949723e-04 3.08949723e-09
6.53941281e-01 3.08870084e-04 3.08870084e-09
6.51649926e-01 3.09730291e-04 3.09730291e-09
6.49366600e-01 3.09379149e-04 3.09379149e-09
6.47091275e-01 3.09960588e-04 3.09960588e-09
6.44823922e-01 3.08351779e-04 3.08351779e-09
6.42564514e-01 3.07584616e-04 3.07584616e-09
6.40313023e-01 3.07436531e-04 3.07436531e-09
6.38069421e-01 3.07743740e-04 3.07743740e-09
6.35833680e-01 3.07526072e-04 3.07526072e-09
6.33605773e-01 3.07779512e-04 3.07779512e-09
6.31385672e-01 3.07699662e-04 3.07699662e-09
6.29173350e-01 3.08030124e-04 3.08030124e-09
6.26968780e-01 3.08265783e-04 3.08265783e-09
6.24771935e-01 3.08395576e-04 3.08395576e-09
6.22582787e-01 3.08349521e-04 3.08349521e-09
6.20401310e-01 3.08513752e-04 3.08513752e-09
6.18227477e-01 3.08343160e-04 3.08343160e-09
6.16061261e-01 3.08513809e-04 3.08513809e-09
6.13902634e-01 3.08326092e-04 3.08326092e-09
6.11751572e-01 3.08212636e-04 3.08212636e-09
6.09608046e-01 3.08549427e-04 3.08549427e-09
6.07472032e-01 3.08749777e-04 3.08749777e-09
6.05343501e-01 3.08545632e-04 3.08545632e-09
6.03222429e-01 3.08450192e-04 3.08450192e-09
6.01108789e-01 3.08951582e-04 3.08951582e-09
5.99002555e-01 3.09489339e-04 3.09489339e-09
5.96903701e-01 3.09426111e-04 3.09426111e-09
5.94812201e-01 3.09766132e-04 3.09766132e-09
5.92728030e-01 3.09277450e-04 3.09277450e-09
5.90651162e-01 3.10261926e-04 3.10261926e-09
5.88581570e-01 3.09735180e-04 3.09735180e-09
5.86519230e-01 3.08733058e-04 3.08733058e-09
5.84464117e-01 3.08166010e-04 3.08166010e-09
5.82416204e-01 3.08318524e-04 3.08318524e-09
5.80375468e-01 3.08551972e-04 3.08551972e-09
5.78341881e-01 3.08258536e-04 3.08258536e-09
5.76315421e-01 3.08367037e-04 3.08367037e-09
5.74296061e-01 3.08469132e-04 3.08469132e-09
5.72283776e-01 3.08679351e-04 3.08679351e-09
5.70278542e-01 3.08660588e-04 3.08660588e-09
5.68280335e-01 3.08936587e-04 3.08936587e-09
5.66289129e-01 3.08700595e-04 3.08700595e-09
5.64304900e-01 3.08840344e-04 3.08840344e-09
5.62327624e-01 3.08930863e-04 3.08930863e-09
5.60357276e-01 3.09078762e-04 3.09078762e-09
5.58393831e-01 3.09241987e-04 3.09241987e-09
5.56437267e-01 3.09279620e-04 3.09279620e-09
5.54487558e-01 3.09478403e-04 3.09478403e-09
5.52544681e-01 3.09550602e-04 3.09550602e-09
5.50608611e-01 3.09703164e-04 3.09703164e-09
5.48679326e-01 3.09820161e-04 3.09820161e-09
5.46756800e-01 3.10011559e-04 3.10011559e-09
5.44841011e-01 3.10015741e-04 3.10015741e-09
5.42931934e-01 3.10232197e-04 3.10232197e-09
5.41029547e-01 3.10336160e-04 3.10336160e-09
5.39133825e-01 3.10327104e-04 3.10327104e-09
5.37244746e-01 3.10510272e-04 3.10510272e-09
5.35362287e-01 3.10611018e-04 3.10611018e-09
5.33486423e-01 3.10698674e-04 3.10698674e-09
5.31617132e-01 3.10903296e-04 3.10903296e-09
5.29754391e-01 3.10979810e-04 3.10979810e-09
5.27898176e-01 3.11123648e-04 3.11123648e-09
5.26048466e-01 3.11217323e-04 3.11217323e-09
5.24205237e-01 3.11309479e-04 3.11309479e-09
5.22368466e-01 3.11456122e-04 3.11456122e-09
5.20538132e-01 3.11566820e-04 3.11566820e-09
5.18714210e-01 3.11714327e-04 3.11714327e-09
5.16896680e-01 3.11907030e-04 3.11907030e-09
5.15085518e-01 3.12039466e-04 3.12039466e-09
5.13280702e-01 3.12188511e-04 3.12188511e-09
5.11482210e-01 3.12327841e-04 3.12327841e-09
5.09690020e-01 3.12448669e-04 3.12448669e-09
5.07904110e-01 3.12589102e-04 3.12589102e-09
5.06124457e-01 3.12757748e-04 3.12757748e-09
5.04351040e-01 3.12980026e-04 3.12980026e-09
5.02583837e-01 3.13056090e-04 3.13056090e-09
5.00822826e-01 3.13048514e-04 3.13048514e-09
4.99067985e-01 3.13207357e-04 3.13207357e-09
4.97319294e-01 3.13297932e-04 3.13297932e-09
4.95576729e-01 3.13420864e-04 3.13420864e-09
4.93840270e-01 3.13570649e-04 3.13570649e-09
4.92109896e-01 3.13704128e-04 3.13704128e-09
4.90385585e-01 3.13840331e-04 3.13840331e-09
4.88667316e-01 3.13978114e-04 3.13978114e-09
4.86955067e-01 3.14121297e-04 3.14121297e-09
4.85248818e-01 3.14269291e-04 3.14269291e-09
4.83548547e-01 3.14407114e-04 3.14407114e-09
4.81854234e-01 3.14557951e-04 3.14557951e-09
4.80165858e-01 3.14704720e-04 3.14704720e-09
4.78483398e-01 3.14856262e-04 3.14856262e-09
4.76806833e-01 3.15003887e-04 3.15003887e-09
4.75136142e-01 3.15140105e-04 3.15140105e-09
4.73471306e-01 3.15301500e-04 3.15301500e-09
4.71812302e-01 3.15429391e-04 3.15429391e-09
4.70159112e-01 3.15578142e-04 3.15578142e-09
4.68511715e-01 3.15726863e-04 3.15726863e-09
4.66870090e-01 3.15860623e-04 3.15860623e-09
4.65234217e-01 3.16000847e-04 3.16000847e-09
4.63604075e-01 3.16144083e-04 3.16144083e-09
4.61979646e-01 3.16285604e-04 3.16285604e-09
4.60360909e-01 3.16430202e-04 3.16430202e-09
4.58747843e-01 3.16579620e-04 3.16579620e-09
4.57140430e-01 3.16728494e-04 3.16728494e-09
4.55538649e-01 3.16885659e-04 3.16885659e-09
4.53942480e-01 3.17029168e-04 3.17029168e-09
4.52351904e-01 3.17178148e-04 3.17178148e-09
4.50766902e-01 3.17326747e-04 3.17326747e-09
4.49187453e-01 3.17481244e-04 3.17481244e-09
4.47613538e-01 3.17628880e-04 3.17628880e-09
4.46045139e-01 3.17776655e-04 3.17776655e-09
4.44482234e-01 3.17925507e-04 3.17925507e-09
4.42924807e-01 3.18081599e-04 3.18081599e-09
4.41372836e-01 3.18209443e-04 3.18209443e-09
4.39826303e-01 3.18360426e-04 3.18360426e-09
4.38285189e-01 3.18501659e-04 3.18501659e-09
4.36749475e-01 3.18649595e-04 3.18649595e-09
4.35219142e-01 3.18797547e-04 3.18797547e-09
4.33694171e-01 3.18946888e-04 3.18946888e-09
4.32174544e-01 3.19096213e-04 3.19096213e-09
4.30660241e-01 3.19247943e-04 3.19247943e-09
4.29151244e-01 3.19397388e-04 3.19397388e-09
4.27647535e-01 3.19548572e-04 3.19548572e-09
4.26149094e-01 3.19700295e-04 3.19700295e-09
4.24655904e-01 3.19851082e-04 3.19851082e-09
4.23167946e-01 3.20001509e-04 3.20001509e-09
4.21685201e-01 3.20151240e-04 3.20151240e-09
4.20207652e-01 3.20302062e-04 3.20302062e-09
4.18735280e-01 3.20450693e-04 3.20450693e-09
4.17268068e-01 3.20600021e-04 3.20600021e-09
4.15805996e-01 3.20749593e-04 3.20749593e-09
4.14349047e-01 3.20901097e-04 3.20901097e-09
4.12897203e-01 3.21052126e-04 3.21052126e-09
4.11450447e-01 3.21202706e-04 3.21202706e-09
4.10008759e-01 3.21355245e-04 3.21355245e-09
4.08572123e-01 3.21506623e-04 3.21506623e-09
4.07140522e-01 3.21658207e-04 3.21658207e-09
4.05713936e-01 3.21810884e-04 3.21810884e-09
4.04292349e-01 3.21962243e-04 3.21962243e-09
4.02875743e-01 3.22113918e-04 3.22113918e-09
4.01464100e-01 3.22266787e-04 3.22266787e-09
4.00057404e-01 3.22419218e-04 3.22419218e-09
3.98655637e-01 3.22570246e-04 3.22570246e-09
3.97258782e-01 3.22723073e-04 3.22723073e-09
3.95866821e-01 3.22873283e-04 3.22873283e-09
3.94479737e-01 3.23025266e-04 3.23025266e-09
3.93097514e-01 3.23178266e-04 3.23178266e-09
3.91720134e-01 3.23330021e-04 3.23330021e-09
3.90347580e-01 3.23482321e-04 3.23482321e-09
3.88979835e-01 3.23636101e-04 3.23636101e-09
3.87616883e-01 3.23788641e-04 3.23788641e-09
3.86258706e-01 3.23941033e-04 3.23941033e-09
3.84905289e-01 3.24095254e-04 3.24095254e-09
3.83556613e-01 3.24247963e-04 3.24247963e-09
3.82212663e-01 3.24400383e-04 3.24400383e-09
3.80873423e-01 3.24553159e-04 3.24553159e-09
3.79538875e-01 3.24706052e-04 3.24706052e-09
3.78209003e-01 3.24860232e-04 3.24860232e-09
3.76883791e-01 3.25013295e-04 3.25013295e-09
3.75563222e-01 3.25166332e-04 3.25166332e-09
3.74247280e-01 3.25321051e-04 3.25321051e-09
3.72935950e-01 3.25474307e-04 3.25474307e-09
3.71629214e-01 3.25627674e-04 3.25627674e-09
3.70327057e-01 3.25782617e-04 3.25782617e-09
3.69029462e-01 3.25936072e-04 3.25936072e-09
3.67736415e-01 3.26089815e-04 3.26089815e-09
3.66447897e-01 3.26245009e-04 3.26245009e-09
3.65163895e-01 3.26398880e-04 3.26398880e-09
3.63884392e-01 3.26552574e-04 3.26552574e-09
3.62609372e-01 3.26707893e-04 3.26707893e-09
3.61338820e-01 3.26861855e-04 3.26861855e-09
3.60072719e-01 3.27015814e-04 3.27015814e-09
3.58811055e-01 3.27171421e-04 3.27171421e-09
3.57553812e-01 3.27325499e-04 3.27325499e-09
3.56300974e-01 3.27479742e-04 3.27479742e-09
3.55052525e-01 3.27635595e-04 3.27635595e-09
3.53808451e-01 3.27789964e-04 3.27789964e-09
3.52568737e-01 3.27944429e-04 3.27944429e-09
3.51333366e-01 3.28098957e-04 3.28098957e-09
3.50102324e-01 3.28253570e-04 3.28253570e-09
3.48875595e-01 3.28409761e-04 3.28409761e-09
3.47653165e-01 3.28564549e-04 3.28564549e-09
3.46435017e-01 3.28719407e-04 3.28719407e-09
3.45221139e-01 3.28875802e-04 3.28875802e-09
3.44011513e-01 3.29030775e-04 3.29030775e-09
3.42806126e-01 3.29185852e-04 3.29185852e-09
3.41604963e-01 3.29342474e-04 3.29342474e-09
3.40408008e-01 3.29497672e-04 3.29497672e-09
3.39215247e-01 3.29652949e-04 3.29652949e-09
3.38026666e-01 3.29809767e-04 3.29809767e-09
3.36842249e-01 3.29965166e-04 3.29965166e-09
3.35661983e-01 3.30120680e-04 3.30120680e-09
3.34485852e-01 3.30277659e-04 3.30277659e-09
3.33313842e-01 3.30433250e-04 3.30433250e-09
3.32145938e-01 3.30588893e-04 3.30588893e-09
3.30982127e-01 3.30746131e-04 3.30746131e-09
3.29822394e-01 3.30901922e-04 3.30901922e-09
3.28666724e-01 3.31057789e-04 3.31057789e-09
3.27515104e-01 3.31215217e-04 3.31215217e-09
3.26367519e-01 3.31371230e-04 3.31371230e-09
3.25223955e-01 3.31527309e-04 3.31527309e-09
3.24084398e-01 3.31683455e-04 3.31683455e-09
3.22948834e-01 3.31839669e-04 3.31839669e-09
3.21817249e-01 3.31997443e-04 3.31997443e-09
3.20689629e-01 3.32153795e-04 3.32153795e-09
3.19565959e-01 3.32310210e-04 3.32310210e-09
3.18446227e-01 3.32468179e-04 3.32468179e-09
3.17330419e-01 3.32624728e-04 3.32624728e-09
3.16218520e-01 3.32781348e-04 3.32781348e-09
3.15110517e-01 3.32939518e-04 3.32939518e-09
3.14006397e-01 3.33096267e-04 3.33096267e-09
3.12906145e-01 3.33253081e-04 3.33253081e-09
3.11809749e-01 3.33411445e-04 3.33411445e-09
3.10717194e-01 3.33568385e-04 3.33568385e-09
3.09628467e-01 3.33725404e-04 3.33725404e-09
3.08543556e-01 3.33883979e-04 3.33883979e-09
3.07462445e-01 3.34041126e-04 3.34041126e-09
3.06385123e-01 3.34198342e-04 3.34198342e-09
3.05311576e-01 3.34357122e-04 3.34357122e-09
3.04241790e-01 3.34514473e-04 3.34514473e-09
3.03175752e-01 3.34671895e-04 3.34671895e-09
3.02113450e-01 3.34830880e-04 3.34830880e-09
3.01054871e-01 3.34988434e-04 3.34988434e-09
3.00000000e-01 3.35107023e-04 3.35107023e-09
